date,open,high,low,close,adj_close,volume
2007-04-16 00:00:00-04:00,3.23464298248291,3.267857074737549,3.2232139110565186,3.26535701751709,2.751457452774048,609033600
2007-04-17 00:00:00-04:00,3.2857139110565186,3.296428918838501,3.203571081161499,3.226785898208618,2.71895694732666,751920400
2007-04-18 00:00:00-04:00,3.2200000286102295,3.244642972946167,3.200000047683716,3.2285709381103516,2.7204601764678955,464044000
2007-04-19 00:00:00-04:00,3.2210710048675537,3.2589290142059326,3.208214044570923,3.223928928375244,2.7165491580963135,425913600
2007-04-20 00:00:00-04:00,3.2460711002349854,3.2564289569854736,3.233928918838501,3.248929023742676,2.7376151084899902,522779600
2007-04-23 00:00:00-04:00,3.271070957183838,3.3499999046325684,3.265000104904175,3.3396430015563965,2.8140523433685303,780290000
2007-04-24 00:00:00-04:00,3.3557140827178955,3.442500114440918,3.260714054107666,3.3299999237060547,2.805927038192749,1055252800
2007-04-25 00:00:00-04:00,3.365356922149658,3.4071431159973145,3.3499999046325684,3.4053568840026855,2.8694238662719727,1187144000
2007-04-26 00:00:00-04:00,3.627856969833374,3.6607139110565186,3.510714054107666,3.5299999713897705,2.9744515419006348,1737778000
2007-04-27 00:00:00-04:00,3.5064289569854736,3.569643020629883,3.488929033279419,3.568571090698242,3.0069518089294434,699403600
2007-04-30 00:00:00-04:00,3.5746428966522217,3.607142925262451,3.559643030166626,3.56428599357605,3.0033419132232666,616509600
2007-05-01 00:00:00-04:00,3.556786060333252,3.5839290618896484,3.5196430683135986,3.552500009536743,2.993410587310791,532523600
2007-05-02 00:00:00-04:00,3.558928966522217,3.5907139778137207,3.552500009536743,3.5853569507598877,3.0210964679718018,505145200
2007-05-03 00:00:00-04:00,3.5975000858306885,3.62321400642395,3.5717859268188477,3.585714101791382,3.0213959217071533,576077600
2007-05-04 00:00:00-04:00,3.5999999046325684,3.628571033477783,3.5892860889434814,3.6003570556640625,3.033735752105713,381987200
2007-05-07 00:00:00-04:00,3.609999895095825,3.726785898208618,3.6075000762939453,3.7114291191101074,3.1273272037506104,861557200
2007-05-08 00:00:00-04:00,3.695357084274292,3.755357027053833,3.693571090698242,3.752142906188965,3.1616334915161133,783997200
2007-05-09 00:00:00-04:00,3.746786117553711,3.819999933242798,3.7460711002349854,3.817142963409424,3.2164034843444824,717757600
2007-05-10 00:00:00-04:00,3.808213949203491,3.8871428966522217,3.7828569412231445,3.833570957183838,3.2302463054656982,1197257600
2007-05-11 00:00:00-04:00,3.8478569984436035,3.8975000381469727,3.813570976257324,3.883570909500122,3.2723772525787354,653696400
2007-05-14 00:00:00-04:00,3.9149999618530273,3.9285709857940674,3.8660709857940674,3.9057140350341797,3.2910356521606445,651946400
2007-05-15 00:00:00-04:00,3.9132139682769775,3.93571400642395,3.802856922149658,3.8399999141693115,3.235663414001465,954514400
2007-05-16 00:00:00-04:00,3.876070976257324,3.8867859840393066,3.693571090698242,3.833570957183838,3.2302463054656982,1126767600
2007-05-17 00:00:00-04:00,3.8267860412597656,3.92392897605896,3.8267860412597656,3.9085710048675537,3.2934422492980957,735291200
2007-05-18 00:00:00-04:00,3.936785936355591,3.9514288902282715,3.9203569889068604,3.929286003112793,3.3108971118927,621345200
2007-05-21 00:00:00-04:00,3.939642906188965,4.01607084274292,3.930356979370117,3.999285936355591,3.3698806762695312,639892400
2007-05-22 00:00:00-04:00,4.017499923706055,4.0625,4.000357151031494,4.054999828338623,3.416827440261841,572409600
2007-05-23 00:00:00-04:00,4.072143077850342,4.107142925262451,4.021070957183838,4.03178596496582,3.3972675800323486,911374800
2007-05-24 00:00:00-04:00,4.028929233551025,4.087856769561768,3.941786050796509,3.953213930130005,3.3310604095458984,887362000
2007-05-25 00:00:00-04:00,4.0,4.063570976257324,3.982142925262451,4.057857036590576,3.4192352294921875,632959600
2007-05-29 00:00:00-04:00,4.087500095367432,4.102142810821533,4.0246429443359375,4.083929061889648,3.4412026405334473,645694000
2007-05-30 00:00:00-04:00,4.0821428298950195,4.24571418762207,4.054643154144287,4.241786003112793,3.5742170810699463,1478444800
2007-05-31 00:00:00-04:00,4.288214206695557,4.363214015960693,4.269286155700684,4.328214168548584,3.647043228149414,1297066400
2007-06-01 00:00:00-04:00,4.324999809265137,4.328214168548584,4.224643230438232,4.228570938110352,3.5630812644958496,885262000
2007-06-04 00:00:00-04:00,4.236785888671875,4.347499847412109,4.210713863372803,4.333213806152344,3.6512556076049805,886673200
2007-06-05 00:00:00-04:00,4.336071014404297,4.381785869598389,4.3035712242126465,4.381071090698242,3.691582679748535,920785600
2007-06-06 00:00:00-04:00,4.367856979370117,4.430356979370117,4.3553571701049805,4.415713787078857,3.720770835876465,1112241200
2007-06-07 00:00:00-04:00,4.463929176330566,4.557499885559082,4.3996429443359375,4.431070804595947,3.7337124347686768,1915079600
2007-06-08 00:00:00-04:00,4.493570804595947,4.493928909301758,4.367499828338623,4.446071147918701,3.746352195739746,1241682400
2007-06-11 00:00:00-04:00,4.5,4.505356788635254,4.269286155700684,4.292500019073486,3.6169493198394775,1874258400
2007-06-12 00:00:00-04:00,4.262499809265137,4.346786022186279,4.2253570556640625,4.299285888671875,3.622666358947754,1426566400
2007-06-13 00:00:00-04:00,4.326786041259766,4.328214168548584,4.121428966522217,4.1964287757873535,3.5359983444213867,1721353200
2007-06-14 00:00:00-04:00,4.185713768005371,4.26607084274292,4.1578569412231445,4.2410712242126465,3.5736141204833984,973266000
2007-06-15 00:00:00-04:00,4.307857036590576,4.309642791748047,4.28071403503418,4.3035712242126465,3.6262779235839844,811218800
2007-06-18 00:00:00-04:00,4.402856826782227,4.470714092254639,4.376429080963135,4.46750020980835,3.7644083499908447,910604800
2007-06-19 00:00:00-04:00,4.453214168548584,4.4646430015563965,4.38964319229126,4.416429042816162,3.7213757038116455,943026000
2007-06-20 00:00:00-04:00,4.423929214477539,4.45214319229126,4.339285850524902,4.341071128845215,3.657876968383789,897512000
2007-06-21 00:00:00-04:00,4.346428871154785,4.438929080963135,4.311429023742676,4.425000190734863,3.7285964488983154,867045200
2007-06-22 00:00:00-04:00,4.423213958740234,4.444643020629883,4.37071418762207,4.392857074737549,3.7015128135681152,631876000
2007-06-25 00:00:00-04:00,4.435357093811035,4.46750020980835,4.32357120513916,4.369286060333252,3.681652545928955,965403600
2007-06-26 00:00:00-04:00,4.427856922149658,4.4285712242126465,4.239999771118164,4.273213863372803,3.6006991863250732,1345005200
2007-06-27 00:00:00-04:00,4.307499885559082,4.3585710525512695,4.259285926818848,4.353213787078857,3.668107509613037,974696800
2007-06-28 00:00:00-04:00,4.369999885559082,4.374642848968506,4.285714149475098,4.305714130401611,3.6280834674835205,838143600
2007-06-29 00:00:00-04:00,4.3560709953308105,4.4285712242126465,4.324643135070801,4.3585710525512695,3.6726229190826416,1137841600
2007-07-02 00:00:00-04:00,4.323214054107666,4.36035680770874,4.260714054107666,4.330714225769043,3.6491498947143555,994862400
2007-07-03 00:00:00-04:00,4.357142925262451,4.550000190734863,4.339285850524902,4.541786193847656,3.8270034790039062,1162481600
2007-07-05 00:00:00-04:00,4.599999904632568,4.748929023742676,4.596070766448975,4.7410712242126465,3.9949235916137695,1453051600
2007-07-06 00:00:00-04:00,4.754642963409424,4.762143135070801,4.6571431159973145,4.724999904632568,3.9813833236694336,874694800
2007-07-09 00:00:00-04:00,4.7278571128845215,4.746428966522217,4.6135711669921875,4.6546430587768555,3.922098398208618,995820000
2007-07-10 00:00:00-04:00,4.6028571128845215,4.8035712242126465,4.6003570556640625,4.726786136627197,3.982888698577881,1255007600
2007-07-11 00:00:00-04:00,4.716785907745361,4.775000095367432,4.689642906188965,4.728213787078857,3.984090805053711,821772000
2007-07-12 00:00:00-04:00,4.7803568840026855,4.794285774230957,4.728213787078857,4.788214206695557,4.034646987915039,704608800
2007-07-13 00:00:00-04:00,4.822500228881836,4.923213958740234,4.804286003112793,4.918929100036621,4.144792079925537,907606000
2007-07-16 00:00:00-04:00,4.942500114440918,4.99928617477417,4.910714149475098,4.932143211364746,4.155926704406738,936112800
2007-07-17 00:00:00-04:00,4.939286231994629,4.985713958740234,4.910714149475098,4.961071014404297,4.180301666259766,709959600
2007-07-18 00:00:00-04:00,4.935357093811035,4.944285869598389,4.8585710525512695,4.932857036590576,4.156528472900391,756856800
2007-07-19 00:00:00-04:00,5.010714054107666,5.028929233551025,4.987500190734863,5.0,4.2131028175354,732891600
2007-07-20 00:00:00-04:00,5.058928966522217,5.149285793304443,5.0,5.1339287757873535,4.325955390930176,1167773600
2007-07-23 00:00:00-04:00,5.118214130401611,5.186429023742676,5.033214092254639,5.132143020629883,4.32444953918457,1036490000
2007-07-24 00:00:00-04:00,4.960000038146973,5.035714149475098,4.791070938110352,4.817500114440918,4.059326648712158,1795292800
2007-07-25 00:00:00-04:00,4.9053568840026855,4.941429138183594,4.8214287757873535,4.9021430015563965,4.130648136138916,1496182800
2007-07-26 00:00:00-04:00,5.211071014404297,5.3035712242126465,4.8914289474487305,5.214285850524902,4.3936638832092285,2186629200
2007-07-27 00:00:00-04:00,5.221070766448975,5.318571090698242,5.135000228881836,5.137499809265137,4.328963756561279,1161098400
2007-07-30 00:00:00-04:00,5.1546430587768555,5.194643020629883,4.98464298248291,5.0510711669921875,4.256137847900391,1106988400
2007-07-31 00:00:00-04:00,5.1060709953308105,5.12428617477417,4.697143077850342,4.705714225769043,3.965134620666504,1762392800
2007-08-01 00:00:00-04:00,4.772857189178467,4.835000038146973,4.56321382522583,4.8214287757873535,4.06263542175293,1750156800
2007-08-02 00:00:00-04:00,4.880356788635254,4.8914289474487305,4.791070938110352,4.874642848968506,4.107476234436035,852644800
2007-08-03 00:00:00-04:00,4.830714225769043,4.8553571701049805,4.6964287757873535,4.708929061889648,3.9678406715393066,679187600
2007-08-06 00:00:00-04:00,4.746428966522217,4.831070899963379,4.5821428298950195,4.830357074737549,4.070158004760742,925170400
2007-08-07 00:00:00-04:00,4.819285869598389,4.901429176330566,4.736785888671875,4.822500228881836,4.063539028167725,949936400
2007-08-08 00:00:00-04:00,4.884285926818848,4.887856960296631,4.714285850524902,4.786070823669434,4.032844066619873,808096800
2007-08-09 00:00:00-04:00,4.682499885559082,4.75,4.46750020980835,4.5139288902282715,3.803529739379883,1125395600
2007-08-10 00:00:00-04:00,4.3971428871154785,4.5625,4.29642915725708,4.464285850524902,3.761699914932251,1410749200
2007-08-13 00:00:00-04:00,4.582857131958008,4.619643211364746,4.517857074737549,4.563929080963135,3.8456618785858154,752911600
2007-08-14 00:00:00-04:00,4.581786155700684,4.5821428298950195,4.418213844299316,4.429643154144287,3.732508420944214,739006800
2007-08-15 00:00:00-04:00,4.383571147918701,4.459286212921143,4.273213863372803,4.2821431159973145,3.608222007751465,992852000
2007-08-16 00:00:00-04:00,4.178928852081299,4.232142925262451,3.98642897605896,4.180356979370117,3.5224556922912598,1866690000
2007-08-17 00:00:00-04:00,4.357500076293945,4.410714149475098,4.279285907745361,4.359285831451416,3.673224687576294,1195062400
2007-08-20 00:00:00-04:00,4.427143096923828,4.4464287757873535,4.3035712242126465,4.364999771118164,3.678039789199829,803317200
2007-08-21 00:00:00-04:00,4.364643096923828,4.605713844299316,4.3214287757873535,4.556070804595947,3.8390400409698486,1303047200
2007-08-22 00:00:00-04:00,4.686429023742676,4.7410712242126465,4.6546430587768555,4.732500076293945,3.9877026081085205,1061765600
2007-08-23 00:00:00-04:00,4.753213882446289,4.762143135070801,4.634285926818848,4.681070804595947,3.944366455078125,866838000
2007-08-24 00:00:00-04:00,4.661786079406738,4.8346428871154785,4.63607120513916,4.8321428298950195,4.071663856506348,911834000
2007-08-27 00:00:00-04:00,4.7639288902282715,4.809286117553711,4.7178568840026855,4.723214149475098,3.9798784255981445,707439600
2007-08-28 00:00:00-04:00,4.678214073181152,4.728929042816162,4.522500038146973,4.529285907745361,3.8164710998535156,1179365600
2007-08-29 00:00:00-04:00,4.638570785522461,4.792142868041992,4.626429080963135,4.788570880889893,4.034948348999023,1166860800
2007-08-30 00:00:00-04:00,4.738214015960693,4.9375,4.724999904632568,4.8660712242126465,4.100253582000732,1435582400
2007-08-31 00:00:00-04:00,4.981785774230957,4.987500190734863,4.90749979019165,4.945713996887207,4.167361736297607,876887200
2007-09-04 00:00:00-04:00,4.997857093811035,5.2046427726745605,4.994286060333252,5.148571014404297,4.338292121887207,1316842800
2007-09-05 00:00:00-04:00,5.177499771118164,5.208570957183838,4.860713958740234,4.884285926818848,4.1156005859375,2328222400
2007-09-06 00:00:00-04:00,4.841429233551025,4.913214206695557,4.739643096923828,4.821785926818848,4.062936305999756,1901261600
2007-09-07 00:00:00-04:00,4.7146430015563965,4.724999904632568,4.642857074737549,4.706070899963379,3.96543288230896,1430576000
2007-09-10 00:00:00-04:00,4.892499923706055,4.929999828338623,4.783928871154785,4.882500171661377,4.114096641540527,1487838800
2007-09-11 00:00:00-04:00,4.925000190734863,4.939286231994629,4.776785850524902,4.838929176330566,4.077381134033203,971885600
2007-09-12 00:00:00-04:00,4.856785774230957,4.978570938110352,4.848214149475098,4.887499809265137,4.1183085441589355,1022770000
2007-09-13 00:00:00-04:00,4.958213806152344,4.964285850524902,4.880356788635254,4.900000095367432,4.128841876983643,656163200
2007-09-14 00:00:00-04:00,4.877500057220459,4.963571071624756,4.864285945892334,4.957499980926514,4.177290916442871,607320000
2007-09-17 00:00:00-04:00,4.963929176330566,5.021070957183838,4.914286136627197,4.943213939666748,4.165254592895508,793371600
2007-09-18 00:00:00-04:00,4.966429233551025,5.101786136627197,4.922500133514404,5.0328569412231445,4.240787982940674,1064089600
2007-09-19 00:00:00-04:00,5.1078572273254395,5.112856864929199,4.978570938110352,5.027500152587891,4.236274719238281,1026880400
2007-09-20 00:00:00-04:00,5.005356788635254,5.063929080963135,4.975714206695557,5.01107120513916,4.222431659698486,691840800
2007-09-21 00:00:00-04:00,5.040713787078857,5.166070938110352,5.01107120513916,5.148213863372803,4.337991714477539,1138880400
2007-09-24 00:00:00-04:00,5.240356922149658,5.351786136627197,5.237500190734863,5.295713901519775,4.462279796600342,1052161600
2007-09-25 00:00:00-04:00,5.244286060333252,5.472143173217773,5.243570804595947,5.470714092254639,4.60973596572876,1192550800
2007-09-26 00:00:00-04:00,5.516786098480225,5.535714149475098,5.401785850524902,5.456070899963379,4.5973968505859375,975268000
2007-09-27 00:00:00-04:00,5.491786003112793,5.518570899963379,5.440000057220459,5.517857074737549,4.6494598388671875,658198800
2007-09-28 00:00:00-04:00,5.480000019073486,5.521429061889648,5.455357074737549,5.4810709953308105,4.618464469909668,615101200
2007-10-01 00:00:00-04:00,5.522500038146973,5.621786117553711,5.461785793304443,5.583570957183838,4.704832077026367,837068400
2007-10-02 00:00:00-04:00,5.591071128845215,5.663928985595703,5.567500114440918,5.658928871154785,4.768332481384277,792069600
2007-10-03 00:00:00-04:00,5.635000228881836,5.684999942779541,5.607500076293945,5.639999866485596,4.752381801605225,692518400
2007-10-04 00:00:00-04:00,5.642857074737549,5.645713806152344,5.482142925262451,5.579999923706055,4.7018232345581055,656958400
2007-10-05 00:00:00-04:00,5.656071186065674,5.770713806152344,5.632143020629883,5.76607084274292,4.858611106872559,943471200
2007-10-08 00:00:00-04:00,5.838929176330566,5.996786117553711,5.820356845855713,5.996786117553711,5.053016662597656,835928800
2007-10-09 00:00:00-04:00,6.07857084274292,6.1110711097717285,5.95285701751709,5.994999885559082,5.051510810852051,1104286400
2007-10-10 00:00:00-04:00,5.98392915725708,5.99571418762207,5.914286136627197,5.956786155700684,5.01931095123291,667590000
2007-10-11 00:00:00-04:00,6.053214073181152,6.138570785522461,5.471786022186279,5.793929100036621,4.882084846496582,1643992000
2007-10-12 00:00:00-04:00,5.821785926818848,5.974286079406738,5.778571128845215,5.973214149475098,5.03315544128418,988176000
2007-10-15 00:00:00-04:00,5.99928617477417,6.056070804595947,5.839285850524902,5.963571071624756,5.025028705596924,1077930000
2007-10-16 00:00:00-04:00,5.912143230438232,6.07785701751709,5.898213863372803,6.056428909301758,5.103270530700684,1067830400
2007-10-17 00:00:00-04:00,6.167500019073486,6.179999828338623,6.042142868041992,6.169642925262451,5.198668956756592,1127613200
2007-10-18 00:00:00-04:00,6.125,6.221070766448975,6.10892915725708,6.1964287757873535,5.2212395668029785,823676000
2007-10-19 00:00:00-04:00,6.2228569984436035,6.236785888671875,6.0714287757873535,6.086429119110107,5.128550052642822,1291780000
2007-10-22 00:00:00-04:00,6.083929061889648,6.246428966522217,6.070000171661377,6.227142810821533,5.247120380401611,1649499600
2007-10-23 00:00:00-04:00,6.734285831451416,6.735713958740234,6.5271430015563965,6.648571014404297,5.602225303649902,1795164000
2007-10-24 00:00:00-04:00,6.63607120513916,6.686070919036865,6.401429176330566,6.64035701751709,5.595303058624268,1288481600
2007-10-25 00:00:00-04:00,6.602499961853027,6.639286041259766,6.487856864929199,6.527856826782227,5.50050687789917,973602000
2007-10-26 00:00:00-04:00,6.617499828338623,6.620357036590576,6.531428813934326,6.596428871154785,5.55828857421875,706876800
2007-10-29 00:00:00-04:00,6.623213768005371,6.663928985595703,6.596428871154785,6.61035680770874,5.570022106170654,540554000
2007-10-30 00:00:00-04:00,6.649285793304443,6.763214111328125,6.597499847412109,6.6785712242126465,5.627502918243408,939414000
2007-10-31 00:00:00-04:00,6.701070785522461,6.789999961853027,6.6053571701049805,6.783928871154785,5.716280460357666,833310800
2007-11-01 00:00:00-04:00,6.735713958740234,6.789286136627197,6.4285712242126465,6.694285869598389,5.640744686126709,805036400
2007-11-02 00:00:00-04:00,6.757500171661377,6.765714168548584,6.553214073181152,6.7096428871154785,5.653685092926025,1002114400
2007-11-05 00:00:00-05:00,6.617499828338623,6.748570919036865,6.579999923706055,6.649285793304443,5.602825164794922,804176800
2007-11-06 00:00:00-05:00,6.680356979370117,6.857142925262451,6.616786003112793,6.849643230438232,5.771651268005371,954727200
2007-11-07 00:00:00-05:00,6.807499885559082,6.881429195404053,6.647500038146973,6.653571128845215,5.606438159942627,994327600
2007-11-08 00:00:00-05:00,6.666786193847656,6.675000190734863,5.991786003112793,6.266786098480225,5.280523300170898,1890378000
2007-11-09 00:00:00-05:00,6.112500190734863,6.25428581237793,5.900356769561768,5.906071186065674,4.976578712463379,1526380800
2007-11-12 00:00:00-05:00,5.902856826782227,5.989285945892334,5.379642963409424,5.491428852081299,4.627191543579102,1769065200
2007-11-13 00:00:00-05:00,5.744643211364746,6.106429100036621,5.491428852081299,6.070000171661377,5.114708423614502,1739446800
2007-11-14 00:00:00-05:00,6.32714319229126,6.341785907745361,5.8478569984436035,5.932499885559082,4.998847007751465,1449168000
2007-11-15 00:00:00-05:00,5.942500114440918,6.056786060333252,5.724999904632568,5.867856979370117,4.944375991821289,1487410400
2007-11-16 00:00:00-05:00,5.903571128845215,5.965000152587891,5.690357208251953,5.942500114440918,5.007274150848389,1383494000
2007-11-19 00:00:00-05:00,5.932143211364746,6.007143020629883,5.789286136627197,5.8553571701049805,4.9338459968566895,1154428800
2007-11-20 00:00:00-05:00,5.916786193847656,6.135356903076172,5.840356826782227,6.0303568840026855,5.081304550170898,1543642800
2007-11-21 00:00:00-05:00,5.92285680770874,6.1553568840026855,5.881071090698242,6.0164289474487305,5.069568157196045,1217809600
2007-11-23 00:00:00-05:00,6.142857074737549,6.1446428298950195,6.0625,6.126429080963135,5.162256240844727,465757600
2007-11-26 00:00:00-05:00,6.199643135070801,6.331070899963379,6.1553568840026855,6.162143230438232,5.192348480224609,1305754800
2007-11-27 00:00:00-05:00,6.257856845855713,6.278213977813721,6.071785926818848,6.243214130401611,5.2606611251831055,1317030400
2007-11-28 00:00:00-05:00,6.315000057220459,6.449999809265137,6.262499809265137,6.436429023742676,5.423468112945557,1150912000
2007-11-29 00:00:00-05:00,6.408214092254639,6.613214015960693,6.398213863372803,6.581786155700684,5.545950412750244,1050926800
2007-11-30 00:00:00-05:00,6.690713882446289,6.70357084274292,6.4178571701049805,6.507856845855713,5.48365592956543,1187802000
2007-12-03 00:00:00-05:00,6.494999885559082,6.5764288902282715,6.346428871154785,6.387856960296631,5.382541656494141,961469600
2007-12-04 00:00:00-05:00,6.326786041259766,6.460713863372803,6.321071147918701,6.421785831451416,5.411130428314209,773799600
2007-12-05 00:00:00-05:00,6.53178596496582,6.642857074737549,6.51464319229126,6.625,5.582363605499268,892402000
2007-12-06 00:00:00-05:00,6.6496429443359375,6.789286136627197,6.6471428871154785,6.783928871154785,5.716280460357666,899810800
2007-12-07 00:00:00-05:00,6.804999828338623,6.963929176330566,6.715713977813721,6.939286231994629,5.847186088562012,1066066400
2007-12-10 00:00:00-05:00,6.913928985595703,6.987856864929199,6.881785869598389,6.936070919036865,5.844478130340576,722377600
2007-12-11 00:00:00-05:00,6.955357074737549,7.0296430587768555,6.692500114440918,6.7335710525512695,5.67384672164917,1110925200
2007-12-12 00:00:00-05:00,6.908570766448975,6.945713996887207,6.634285926818848,6.816429138183594,5.743664264678955,1225660800
2007-12-13 00:00:00-05:00,6.792500019073486,6.861429214477539,6.707857131958008,6.851070880889893,5.772853851318359,864617600
2007-12-14 00:00:00-05:00,6.798929214477539,6.900000095367432,6.769286155700684,6.799643039703369,5.72952127456665,674312800
2007-12-17 00:00:00-05:00,6.811429023742676,6.880356788635254,6.534999847412109,6.585713863372803,5.549258232116699,1024693600
2007-12-18 00:00:00-05:00,6.661428928375244,6.690357208251953,6.378571033477783,6.534999847412109,5.506524562835693,1222603200
2007-12-19 00:00:00-05:00,6.534999847412109,6.59428596496582,6.460713863372803,6.539999961853027,5.510737895965576,827478400
2007-12-20 00:00:00-05:00,6.622499942779541,6.708213806152344,6.547500133514404,6.686070919036865,5.633821487426758,774057200
2007-12-21 00:00:00-05:00,6.789999961853027,6.925356864929199,6.78178596496582,6.925356864929199,5.835449695587158,993960800
2007-12-24 00:00:00-05:00,6.965356826782227,7.118928909301758,6.956786155700684,7.099999904632568,5.982607364654541,480202800
2007-12-26 00:00:00-05:00,7.107500076293945,7.177143096923828,7.029285907745361,7.1053571701049805,5.987120151519775,703732400
2007-12-27 00:00:00-05:00,7.1053571701049805,7.248570919036865,7.064286231994629,7.091785907745361,5.975685119628906,795527600
2007-12-28 00:00:00-05:00,7.163928985595703,7.19857120513916,7.031428813934326,7.136785984039307,6.01360559463501,699647200
2007-12-31 00:00:00-05:00,7.125,7.160714149475098,7.0625,7.074285984039307,5.960940361022949,539333200
2008-01-02 00:00:00-05:00,7.116786003112793,7.1521430015563965,6.876786231994629,6.958570957183838,5.863437175750732,1079178800
2008-01-03 00:00:00-05:00,6.978929042816162,7.049643039703369,6.881785869598389,6.961785793304443,5.86614465713501,842066400
2008-01-04 00:00:00-05:00,6.837500095367432,6.892857074737549,6.3889288902282715,6.430356979370117,5.4183526039123535,1455832000
2008-01-07 00:00:00-05:00,6.473214149475098,6.557143211364746,6.0796427726745605,6.34428596496582,5.345827102661133,2072193200
2008-01-08 00:00:00-05:00,6.433570861816406,6.5164289474487305,6.099999904632568,6.1160712242126465,5.153528690338135,1523816000
2008-01-09 00:00:00-05:00,6.117856979370117,6.410714149475098,6.010714054107666,6.4071431159973145,5.3987908363342285,1813882000
2008-01-10 00:00:00-05:00,6.3421430587768555,6.464285850524902,6.26464319229126,6.3578572273254395,5.357261657714844,1482975200
2008-01-11 00:00:00-05:00,6.285714149475098,6.351786136627197,6.0714287757873535,6.167500019073486,5.196864128112793,1232285600
2008-01-14 00:00:00-05:00,6.340000152587891,6.4078569412231445,6.256071090698242,6.385000228881836,5.380133628845215,1100450400
2008-01-15 00:00:00-05:00,6.347143173217773,6.400713920593262,5.880713939666748,6.037143230438232,5.087021350860596,2343278000
2008-01-16 00:00:00-05:00,5.901071071624756,6.036070823669434,5.596428871154785,5.7014288902282715,4.804141521453857,2213845200
2008-01-17 00:00:00-05:00,5.768214225769043,5.90571403503418,5.6578569412231445,5.746070861816406,4.841759204864502,1757859600
2008-01-18 00:00:00-05:00,5.775356769561768,5.919642925262451,5.700356960296631,5.762856960296631,4.855905055999756,1724343600
2008-01-22 00:00:00-05:00,5.2878570556640625,5.713571071624756,5.214285850524902,5.558570861816406,4.683767318725586,2434754000
2008-01-23 00:00:00-05:00,4.86392879486084,5.0,4.505000114440918,4.966785907745361,4.185116291046143,3372969600
2008-01-24 00:00:00-05:00,4.999642848968506,5.025000095367432,4.7146430015563965,4.8428568840026855,4.080692768096924,2005866800
2008-01-25 00:00:00-05:00,4.963929176330566,4.96750020980835,4.628929138183594,4.643214225769043,3.9124674797058105,1554739200
2008-01-28 00:00:00-05:00,4.57714319229126,4.757143020629883,4.51607084274292,4.643214225769043,3.9124674797058105,1474844000
2008-01-29 00:00:00-05:00,4.683928966522217,4.742499828338623,4.60892915725708,4.697856903076172,3.9585120677948,1099982800
2008-01-30 00:00:00-05:00,4.69178581237793,4.837500095367432,4.642857074737549,4.720714092254639,3.977771282196045,1243051600
2008-01-31 00:00:00-05:00,4.623213768005371,4.880356788635254,4.621428966522217,4.834286212921143,4.073470115661621,1345674400
2008-02-01 00:00:00-05:00,4.865714073181152,4.878213882446289,4.720714092254639,4.776785850524902,4.025018692016602,1010744000
2008-02-04 00:00:00-05:00,4.793213844299316,4.853570938110352,4.693571090698242,4.701786041259766,3.961822271347046,899234000
2008-02-05 00:00:00-05:00,4.658214092254639,4.785714149475098,4.603570938110352,4.619999885559082,3.8929073810577393,1141042000
2008-02-06 00:00:00-05:00,4.672500133514404,4.711429119110107,4.348928928375244,4.357142925262451,3.671419143676758,1573272400
2008-02-07 00:00:00-05:00,4.284643173217773,4.4564290046691895,4.18821382522583,4.329999923706055,3.648547887802124,2083331600
2008-02-08 00:00:00-05:00,4.360000133514404,4.489285945892334,4.3428568840026855,4.481429100036621,3.7761454582214355,1355972800
2008-02-11 00:00:00-05:00,4.571785926818848,4.6421427726745605,4.5428571701049805,4.623213768005371,3.895615339279175,1201432400
2008-02-12 00:00:00-05:00,4.6678571701049805,4.6785712242126465,4.414999961853027,4.459286212921143,3.7574856281280518,1225980000
2008-02-13 00:00:00-05:00,4.524285793304443,4.635000228881836,4.486785888671875,4.621428966522217,3.894110918045044,968534000
2008-02-14 00:00:00-05:00,4.621428966522217,4.67142915725708,4.536070823669434,4.552143096923828,3.8357293605804443,954097200
2008-02-15 00:00:00-05:00,4.509643077850342,4.538570880889893,4.430714130401611,4.451070785522461,3.7505640983581543,901300400
2008-02-19 00:00:00-05:00,4.499642848968506,4.526785850524902,4.3371429443359375,4.3635711669921875,3.6768360137939453,1005046000
2008-02-20 00:00:00-05:00,4.364285945892334,4.449999809265137,4.345714092254639,4.42214298248291,3.7261898517608643,967439200
2008-02-21 00:00:00-05:00,4.501786231994629,4.516786098480225,4.316429138183594,4.340713977813721,3.657575845718384,938114800
2008-02-22 00:00:00-05:00,4.37428617477417,4.375357151031494,4.138214111328125,4.2664289474487305,3.5949809551239014,1529878000
2008-02-25 00:00:00-05:00,4.23535680770874,4.291786193847656,4.166429042816162,4.276429176330566,3.6034069061279297,1256774400
2008-02-26 00:00:00-05:00,4.2014288902282715,4.324643135070801,4.122857093811035,4.255356788635254,3.5856516361236572,1504888000
2008-02-27 00:00:00-05:00,4.222499847412109,4.3946428298950195,4.21750020980835,4.3914289474487305,3.700310230255127,1475138000
2008-02-28 00:00:00-05:00,4.5428571701049805,4.721428871154785,4.491786003112793,4.63964319229126,3.9094603061676025,1618254400
2008-02-29 00:00:00-05:00,4.617499828338623,4.650356769561768,4.4571428298950195,4.465000152587891,3.7623016834259033,1255480800
2008-03-03 00:00:00-05:00,4.444285869598389,4.49928617477417,4.214285850524902,4.347499847412109,3.6632936000823975,1593043200
2008-03-04 00:00:00-05:00,4.356785774230957,4.460000038146973,4.300000190734863,4.450714111328125,3.7502639293670654,1785383600
