Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2025-01-22,519.4400475363447,522.2082464100602,513.8041604248081,517.50830078125,3756100.0,0.0,0.0,UNH
2025-01-23,525.6236859899626,529.2183093336077,517.1100819956463,527.515625,4580800.0,0.0,0.0,UNH
2025-01-24,525.8626570449694,532.3549311730676,522.2780008570015,530.2439575195312,3671200.0,0.0,0.0,UNH
2025-01-25,525.8626570449694,532.3549311730676,522.2780008570015,530.2439575195312,3671200.0,,,
2025-01-26,525.8626570449694,532.3549311730676,522.2780008570015,530.2439575195312,3671200.0,,,
2025-01-27,537.6821177143137,549.5613427934767,537.6821177143137,541.2070922851562,4263000.0,0.0,0.0,UNH
2025-01-28,540.6992215021606,544.1743600241764,535.5512395415564,540.1714477539062,3162700.0,0.0,0.0,UNH
2025-01-29,539.4246772181264,541.1672301857781,531.7375584416036,535.8101196289062,2737600.0,0.0,0.0,UNH
2025-01-30,537.1742739354694,544.7817767521353,532.7233250460725,543.2483520507812,2924700.0,0.0,0.0,UNH
2025-01-31,540.9282659407606,546.8230567285451,539.1060363758421,540.1814575195312,4120500.0,0.0,0.0,UNH
2025-02-01,540.9282659407606,546.8230567285451,539.1060363758421,540.1814575195312,4120500.0,,,
2025-02-02,540.9282659407606,546.8230567285451,539.1060363758421,540.1814575195312,4120500.0,,,
2025-02-03,539.6935351033433,551.5528257110147,538.7674999837628,545.8472290039062,4083600.0,0.0,0.0,UNH
2025-02-04,542.8799090918903,546.4745321212367,539.2056094860811,543.1288452148438,2869900.0,0.0,0.0,UNH
2025-02-05,528.4715006292654,538.3991056788187,519.689026155006,537.5128784179688,4621600.0,0.0,0.0,UNH
2025-02-06,535.6010550764191,536.8058670957495,523.0347636120893,527.784423828125,3926800.0,0.0,0.0,UNH
2025-02-07,526.9480411908772,530.1244688158175,523.1542567915346,524.7872924804688,3349100.0,0.0,0.0,UNH
2025-02-08,526.9480411908772,530.1244688158175,523.1542567915346,524.7872924804688,3349100.0,,,
2025-02-09,526.9480411908772,530.1244688158175,523.1542567915346,524.7872924804688,3349100.0,,,
2025-02-10,525.4245245114363,531.8868970992683,521.1528021505201,531.1002807617188,3143100.0,0.0,0.0,UNH
2025-02-11,532.7233092642732,545.2099234564748,526.0219682052145,531.6478881835938,2631900.0,0.0,0.0,UNH
2025-02-12,537.5526717273597,540.042033105694,523.2737288954711,525.1557006835938,3859200.0,0.0,0.0,UNH
2025-02-13,528.6407788075729,532.0561751459522,524.8569010911913,528.9195556640625,2835100.0,0.0,0.0,UNH
2025-02-14,526.7488542865098,530.9309934510525,520.6847433816095,521.2822265625,3705300.0,0.0,0.0,UNH
2025-02-15,526.7488542865098,530.9309934510525,520.6847433816095,521.2822265625,3705300.0,,,
2025-02-16,526.7488542865098,530.9309934510525,520.6847433816095,521.2822265625,3705300.0,,,
2025-02-17,526.7488542865098,530.9309934510525,520.6847433816095,521.2822265625,3705300.0,,,
2025-02-18,508.7657255302445,513.8041905491866,494.88504399795687,498.5991821289063,8759300.0,0.0,0.0,UNH
2025-02-19,499.19659410118527,509.6817828337705,496.0301337745838,508.86529541015625,4380300.0,0.0,0.0,UNH
2025-02-20,503.0401838430171,506.2663864109086,498.1112362418836,500.281982421875,4144300.0,0.0,0.0,UNH
2025-02-21,437.679499409266,467.70122153234666,436.63397979972194,464.4351806640625,19864900.0,0.0,0.0,UNH
2025-02-22,437.679499409266,467.70122153234666,436.63397979972194,464.4351806640625,19864900.0,,,
2025-02-23,437.679499409266,467.70122153234666,436.63397979972194,464.4351806640625,19864900.0,,,
2025-02-24,464.6940451236285,466.0084351825788,455.05524546674894,459.5559997558594,6919300.0,0.0,0.0,UNH
2025-02-25,458.8092054863519,468.75671420715054,448.1547570311361,468.3783264160156,9101000.0,0.0,0.0,UNH
2025-02-26,462.67267423530535,471.0369219286186,456.2501404653106,461.6171875,5108400.0,0.0,0.0,UNH
2025-02-27,464.1862264879669,473.3769287659693,463.0410960039027,466.5660400390625,4216800.0,0.0,0.0,UNH
2025-02-28,465.0126943258031,474.332848516767,462.50342905616935,472.9388122558594,6146300.0,0.0,0.0,UNH
2025-03-01,465.0126943258031,474.332848516767,462.50342905616935,472.9388122558594,6146300.0,,,
2025-03-02,465.0126943258031,474.332848516767,462.50342905616935,472.9388122558594,6146300.0,,,
2025-03-03,472.3513267178483,475.2389797704821,463.23030319807685,465.0624694824219,5700200.0,0.0,0.0,UNH
2025-03-04,467.7509976356769,477.1707324749271,464.474989590723,472.5903015136719,5864100.0,0.0,0.0,UNH
2025-03-05,469.0653889406884,477.04128206267615,469.0056466991538,473.9544982910156,3637100.0,0.0,0.0,UNH
2025-03-06,473.9744039539448,486.0428229909063,469.99142576945786,485.64453125,4964000.0,0.0,0.0,UNH
2025-03-07,481.77104618512647,497.79260186881527,481.3130122254721,491.3800048828125,5434100.0,0.0,0.0,UNH
2025-03-08,481.77104618512647,497.79260186881527,481.3130122254721,491.3800048828125,5434100.0,,,
2025-03-09,481.77104618512647,497.79260186881527,481.3130122254721,491.3800048828125,5434100.0,,,
2025-03-10,492.2799987792969,497.8500061035156,477.7099914550781,480.2200012207031,5108900.0,2.1,0.0,UNH
2025-03-11,482.5,486.7699890136719,477.1400146484375,486.0400085449219,4101000.0,0.0,0.0,UNH
2025-03-12,483.1400146484375,487.6000061035156,478.8200073242188,481.1099853515625,3680800.0,0.0,0.0,UNH
2025-03-13,479.4500122070313,484.05999755859375,475.0,481.5199890136719,2876600.0,0.0,0.0,UNH
2025-03-14,481.0,489.4500122070313,478.239990234375,488.6499938964844,3912200.0,0.0,0.0,UNH
2025-03-15,481.0,489.4500122070313,478.239990234375,488.6499938964844,3912200.0
2025-03-17,495.50250244140625,497.0812912307184,482.5246531425395,484.0736546076181,5152300
2025-03-18,500.2488098144531,502.4035272833063,494.31098094448663,498.69980834381266,3617600
2025-03-19,499.653076171875,502.78086651790045,496.5351947325736,501.480102817482,3317600
2025-03-20,507.6959533691406,510.7641993456273,499.96088508097483,501.6886105298002,4965400
2025-03-21,513.206787109375,515.3416563632563,501.52970197549064,508.07324653848934,10244900
2025-03-24,512.8593139648438,514.5969786297778,507.517231460823,511.4493401775358,3840900
2025-03-25,509.8109436035156,515.3416892365071,507.9243423238368,514.6267934400732,3015100
2025-03-26,514.5473022460938,519.2638202470475,509.23497718732517,511.56844877180714,3253800
2025-03-27,512.0847778320312,517.4070424698928,509.33434414387636,512.6507673041613,2822200
2025-03-28,512.4025268554688,517.3077083170389,511.4195148423392,513.2266933392264,2379100
2025-03-31,520.0582275390625,524.3974197395377,514.9346256532504,515.5204329636473,5238700
2025-04-01,519.4326171875,524.4470085327956,517.2779300931516,522.0341444344833,2962500
2025-04-02,519.5120849609375,521.2993850171528,513.1571729778032,519.2638471585484,2378900
2025-04-03,536.6305541992188,544.6337385252743,525.5591239689928,526.2542019367754,6457900
2025-04-04,521.3489990234375,547.8508681411776,521.1405180651582,536.8291344101885,9919000
2025-04-07,521.0015258789062,525.4698064428678,500.04030952046145,509.78118902816726,7356700
2025-04-08,549.1814575195312,580.8863815349382,543.6010767168592,578.0663735077317,11762300
2025-04-09,574.4223022460938,585.2454951907167,550.5517758426153,556.191731710486,12691900
2025-04-10,590.210205078125,597.6374605039524,575.9116838576189,576.1499824438056,8646000
2025-04-11,595.2444458007812,602.0858943326535,582.3957150428025,584.7688224269115,6121500
2025-04-14,582.9219360351562,591.4315351937506,575.2066857250971,590.8059710818576,4839300
2025-04-15,579.4764404296875,588.6810572069678,577.9075605021567,588.0654322869749,3871300
2025-04-16,580.9161376953125,590.6172901369603,578.8508428723175,581.1941931166372,4192100
2025-04-17,450.9090576171875,486.33757967759044,443.9484902687162,478.55284585874773,29120200
2025-04-21,422.3319396972656,450.303389601637,421.81561595876053,446.58976164217484,13029900
2025-04-22,424.16888427734375,428.45844071304174,414.1797976781964,421.6468100594038,10156900
2025-04-23,424.9433898925781,435.7566430776545,420.7630737974754,424.05967907598495,8345700
2025-04-24,421.2595520019531,426.86972029340103,420.6637752138201,424.5561573008184,7629100
2025-04-25,415.6891174316406,420.5744205133804,409.11575483561285,420.5744205133804,9263800
2025-04-28,417.0395202636719,421.130474518816,412.6208751303676,416.79128245399113,6614300
2025-04-29,406.3454284667969,418.77716652016767,406.2163399630434,418.2211162751265,9909100
2025-04-30,408.53985595703125,410.3470344658418,398.1734427052946,406.1468398595887,9192800
2025-05-01,397.8556823730469,409.0859581007219,397.0414551106641,408.42069776137123,9316800
2025-05-02,397.10107421875,399.16639946998674,390.3390483793096,397.14077045067216,11392900
2025-05-05,401.9565734863281,406.812119407225,394.7874645988411,396.3066787251558,8157200
2025-05-06,391.72918701171875,401.86721026357606,390.64687384166433,399.96073062939695,7858600
2025-05-07,388.3034973144531,392.73205122129946,382.98129338012177,392.5632664851734,8517200
2025-05-08,382.83233642578125,388.1645100103064,382.6536124761235,387.25098154127744,7218300
2025-05-09,377.95697021484375,383.8252853099375,375.8717665742057,382.951513682806,8381100
2025-05-12,376.08026123046875,384.48061976890654,374.18372083126815,378.31440139619434,11004800
2025-05-13,309.1851501464844,339.58931110523065,306.9212226178815,333.373426883533,59478300
2025-05-14,305.83892822265625,320.66368330710173,304.9452478439551,319.1841956219767,40029600
2025-05-15,272.4161682128906,274.6999438555293,247.12569989664925,272.9622792527711,121849200
2025-05-16,289.8523864746094,292.41418722025713,267.24289871189137,277.32134726346663,71094300
2025-05-19,313.6633605957031,314.06053500442476,295.1547361851184,302.62171809746593,62524700
2025-05-20,319.313232421875,322.35169096128584,310.37667165380907,318.65791129838664,41487000
2025-05-21,300.8443603515625,307.7751402157241,297.9548687725702,298.8783061002217,45506900
2025-05-22,294.578857421875,303.5154185733197,290.43823742195343,291.8184541894163,27159600
2025-05-23,293.4866027832031,297.58749621791856,289.58431171578536,294.01286572382844,16873600
2025-05-27,292.92059326171875,297.8357136425199,287.0919747797867,297.38887349791446,20144600
2025-05-28,296.0086669921875,301.6387136160607,291.21272604052683,291.9276521149478,16114200
2025-05-29,296.0682678222656,301.2415350054448,292.92059923636975,294.70789924631737,16221100
2025-05-30,299.7818908691406,303.4856096359277,293.754670004739,295.8696608416928,16309300
2025-06-02,302.57208251953125,311.3398280402949,298.84851562237037,300.98335458291626,19074400
2025-06-03,299.0967712402344,303.56505178311534,297.895308734506,300.96352440432156,12805700
2025-06-04,298.2626953125,305.4715309390097,298.083971363694,301.40042483556135,11255600
2025-06-05,293.7546691894531,300.2883048283623,292.03685276410914,298.2626759658851,13529000
2025-06-06,301.0826721191406,302.2444383872607,295.05545090153925,295.1349039690426,12589000
2025-06-09,301.0528869628906,305.2332031719824,299.0173490548384,302.88985280568744,12170300
2025-06-10,301.6486511230469,302.96926287541254,298.47119518744285,301.6585600292909,11384100
2025-06-11,308.3709411621094,309.38374053934297,300.0996704918659,300.546480377792,14711400
2025-06-12,316.2549743652344,316.5528476204156,306.3354010356231,309.2050144020936,15957200
2025-06-13,311.32000732421875,315.18260227066077,309.71143113147286,313.6732969619371,13762400
2025-06-16,307.6600036621094,313.2699890136719,304.7900085449219,313.0,14240100
2025-06-17,308.8699951171875,309.95001220703125,305.5199890136719,307.45001220703125,11593900
2025-06-18,307.20001220703125,311.7900085449219,306.2300109863281,307.54998779296875,12205600
2025-06-20,302.010009765625,309.5899963378906,301.5899963378906,309.5,16177900
2025-06-23,300.67999267578125,302.4700012207031,295.5199890136719,301.8999938964844,12274700
2025-06-24,305.6199951171875,305.82000732421875,299.3299865722656,301.45001220703125,8781400
2025-06-25,302.0199890136719,304.3800048828125,299.79998779296875,304.3800048828125,8722100
2025-06-26,302.6199951171875,306.7099914550781,301.2900085449219,302.57000732421875,6532700
2025-06-27,309.1099853515625,310.45001220703125,302.20001220703125,302.95001220703125,15304400
2025-06-30,311.9700012207031,312.3800048828125,306.3399963378906,309.0,10074100
2025-07-01,326.1400146484375,326.54998779296875,311.0799865722656,311.9700012207031,17865500
2025-07-02,307.55999755859375,322.4200134277344,306.42999267578125,320.739990234375,18177200
2025-07-03,308.54998779296875,312.25,308.2300109863281,309.8399963378906,6161100
2025-07-07,303.7099914550781,308.6099853515625,301.20001220703125,308.0,9031200
2025-07-08,307.70001220703125,308.29998779296875,303.79998779296875,304.2300109863281,9613800
2025-07-09,302.9100036621094,303.6000061035156,298.75,303.19000244140625,12816700
2025-07-10,299.510009765625,304.92999267578125,296.6000061035156,303.05999755859375,11355600
2025-07-11,304.1000061035156,304.1199951171875,298.0,300.0199890136719,9808200
2025-07-14,300.5799865722656,304.0400085449219,299.0,301.6400146484375,10681400
2025-07-15,291.7099914550781,300.67999267578125,291.0299987792969,299.7099914550781,16019000
2025-07-16,292.489990234375,295.989990234375,290.75,292.54998779296875,9714000
2025-07-17,288.07000732421875,293.0,283.8299865722656,292.3299865722656,14792700
2025-07-18,282.6499938964844,288.07000732421875,280.80999755859375,287.8900146484375,14979700
2025-07-21,282.1400146484375,286.5,281.20001220703125,284.6400146484375,10319200
2025-07-22,285.1300048828125,287.1099853515625,282.0,282.6300048828125,14600300
2025-07-23,292.510009765625,292.6400146484375,284.95001220703125,287.5,13111100
2025-07-24,278.5799865722656,289.2099914550781,278.2200012207031,283.1000061035156,22585200
2025-07-25,281.05999755859375,286.1400146484375,279.94000244140625,281.0,16486600
2025-07-28,282.1199951171875,285.0,279.69000244140625,283.5,15779400
2025-07-29,261.07000732421875,272.9100036621094,260.54998779296875,265.70001220703125,41706000
2025-07-30,266.0400085449219,266.6300048828125,258.1199951171875,264.79998779296875,22371800,,,
